******************************************************************
records on AgeDB dataset under 80%-20% protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
016, 12.8919, 39.2688, 12.8919, 7.0139, 92.4784, 12.0813, 37.4256, 12.0813, 6.5474, 92.9788
017, 12.6288, 38.9312, 12.6288, 6.8619, 92.6286, 12.0813, 38.3818, 12.0813, 6.5785, 92.9242
018, 12.4382, 38.7055, 12.4382, 6.7408, 92.7535, 12.1005, 38.5973, 12.1005, 6.5550, 92.9894
019, 12.5442, 38.8343, 12.5442, 6.8142, 92.6781, 12.9854, 39.9458, 12.9854, 7.1471, 92.4973
020, 12.2607, 38.4763, 12.2607, 6.6862, 92.8077, 11.9383, 38.2734, 11.9383, 6.3086, 93.1524
021, 12.1625, 38.3609, 12.1625, 6.5976, 92.8929, 11.5833, 38.0973, 11.5833, 6.2737, 93.2002
022, 12.0574, 38.2197, 12.0574, 6.5646, 92.9226, 11.8728, 38.1269, 11.8728, 6.3434, 93.1903
023, 11.9780, 38.1329, 11.9780, 6.4969, 92.9945, 12.1488, 38.1841, 12.1488, 6.7248, 92.8878
024, 11.7730, 37.8603, 11.7730, 6.3745, 93.1244, 11.9856, 38.3528, 11.9856, 6.4041, 93.0076
025, 11.8079, 37.9159, 11.8079, 6.4168, 93.0787, 12.5906, 39.4649, 12.5906, 6.6270, 92.7096
026, 11.7392, 37.8305, 11.7392, 6.3273, 93.1614, 11.8406, 37.7545, 11.8406, 6.3161, 93.1827
027, 11.5690, 37.6043, 11.5690, 6.2957, 93.1974, 11.9625, 38.6526, 11.9625, 6.4162, 93.1327
028, 11.4185, 37.4304, 11.4185, 6.1808, 93.3148, 12.0227, 38.1294, 12.0227, 6.3487, 93.0364
029, 11.3225, 37.3060, 11.3225, 6.1150, 93.3795, 11.9956, 37.6516, 11.9956, 6.4238, 93.1554
030, 11.1653, 37.1017, 11.1653, 6.0383, 93.4520, 11.9456, 38.6755, 11.9456, 6.4329, 93.1228
031, 10.1972, 35.8430, 10.1972, 5.4523, 94.0444, 11.1673, 37.0517, 11.1673, 5.8984, 93.6255
032, 9.7426, 35.2805, 9.7426, 5.2514, 94.2415, 11.3210, 37.3289, 11.3210, 5.9447, 93.5876
033, 9.4865, 34.9868, 9.4865, 5.1064, 94.3832, 11.3632, 37.1660, 11.3632, 5.8643, 93.6437
034, 9.3010, 34.7321, 9.3010, 5.0072, 94.4843, 11.3723, 37.1861, 11.3723, 5.7763, 93.7339
035, 9.2782, 34.7252, 9.2782, 4.9505, 94.5442, 11.5048, 37.4005, 11.5048, 5.8264, 93.6732
036, 9.2012, 34.6180, 9.2012, 4.9370, 94.5476, 11.3420, 37.2982, 11.3420, 5.7854, 93.7422
037, 8.9962, 34.3578, 8.9962, 4.8279, 94.6659, 11.5233, 37.5290, 11.5233, 5.8203, 93.7051
038, 8.9837, 34.3502, 8.9837, 4.8412, 94.6475, 11.4632, 37.3181, 11.4632, 5.7589, 93.7544
039, 8.7442, 34.0248, 8.7442, 4.7000, 94.7927, 11.5540, 37.5237, 11.5540, 5.7157, 93.7604
040, 8.9132, 34.2678, 8.9132, 4.7914, 94.7017, 11.5082, 37.3877, 11.5082, 5.7324, 93.7733
041, 8.7920, 34.0921, 8.7920, 4.7091, 94.7861, 11.5229, 37.6462, 11.5229, 5.7521, 93.7619
042, 8.5241, 33.7543, 8.5241, 4.5815, 94.9027, 11.4964, 37.6123, 11.4964, 5.7635, 93.7415
043, 8.5788, 33.8403, 8.5788, 4.5935, 94.8909, 11.6727, 37.6492, 11.6727, 5.7392, 93.7809
044, 8.5669, 33.8193, 8.5669, 4.6008, 94.8853, 11.8022, 37.9243, 11.8022, 5.7824, 93.6990
045, 8.5015, 33.7274, 8.5015, 4.5472, 94.9406, 11.6406, 37.4158, 11.6406, 5.8211, 93.7180
046, 8.3314, 33.5091, 8.3314, 4.4563, 95.0339, 11.8455, 38.0593, 11.8455, 5.8097, 93.7028
047, 8.2535, 33.4103, 8.2535, 4.4271, 95.0551, 12.0180, 38.1316, 12.0180, 5.8522, 93.6816
048, 8.2844, 33.4641, 8.2844, 4.4561, 95.0347, 11.9048, 37.8581, 11.9048, 5.7619, 93.7627
049, 8.2619, 33.4065, 8.2619, 4.4254, 95.0561, 11.9739, 38.1043, 11.9739, 5.7733, 93.7180
050, 8.1705, 33.3250, 8.1705, 4.3748, 95.1090, 12.2090, 38.5463, 12.2090, 5.8249, 93.6892
051, 8.0722, 33.1716, 8.0722, 4.2999, 95.1897, 11.9149, 37.8087, 11.9149, 5.7149, 93.7763
052, 7.8959, 32.9798, 7.8959, 4.2117, 95.2785, 12.1007, 38.3507, 12.1007, 5.7066, 93.7604
053, 7.9050, 32.9508, 7.9050, 4.2266, 95.2601, 11.9512, 37.9169, 11.9512, 5.7074, 93.7847
054, 7.7221, 32.7261, 7.7221, 4.1269, 95.3582, 12.0740, 37.9220, 12.0740, 5.7111, 93.7817
055, 7.7313, 32.7349, 7.7313, 4.1317, 95.3518, 12.0976, 38.2880, 12.0976, 5.7316, 93.7688
056, 7.8452, 32.9113, 7.8452, 4.2047, 95.2871, 12.0725, 38.1114, 12.0725, 5.6907, 93.7930
057, 7.7609, 32.7856, 7.7609, 4.1334, 95.3502, 12.1185, 38.5486, 12.1185, 5.7202, 93.7657
058, 7.7800, 32.8194, 7.7800, 4.1502, 95.3186, 12.2595, 38.4835, 12.2595, 5.7195, 93.7642
059, 7.7998, 32.8145, 7.7998, 4.1676, 95.3181, 12.2381, 38.3590, 12.2381, 5.7066, 93.7870
060, 7.7506, 32.7753, 7.7506, 4.1412, 95.3405, 12.0758, 38.2335, 12.0758, 5.7074, 93.7877
061, 7.6280, 32.5493, 7.6280, 4.0777, 95.4082, 12.0828, 38.2147, 12.0828, 5.7089, 93.7786
062, 7.7187, 32.7454, 7.7187, 4.1234, 95.3519, 12.1495, 38.2694, 12.1495, 5.7271, 93.7574
063, 7.6891, 32.6566, 7.6891, 4.1138, 95.3704, 12.1720, 38.4162, 12.1720, 5.6990, 93.7900
064, 7.7286, 32.7472, 7.7286, 4.1305, 95.3502, 12.1419, 38.4142, 12.1419, 5.7460, 93.7566
065, 7.6863, 32.6695, 7.6863, 4.1031, 95.3792, 12.1381, 38.3023, 12.1381, 5.7058, 93.7779
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
12.0962, 38.1929, 12.0962, 5.6730, 93.7947
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.194, 0.307, 0.412, 0.512, 0.585, 0.661, 0.723, 0.771, 0.816, 0.851

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
12.0962, 38.1929, 12.0962, 5.6730, 93.7947
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.194, 0.307, 0.412, 0.512, 0.585, 0.661, 0.723, 0.771, 0.816, 0.851

