******************************************************************
records on AgeDB dataset under five-fold cross-validation protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
060, 6.9928, 63.0093, 6.9928, 6.1571, 89.7262, 7.9382, 64.1183, 7.9382, 6.3510, 90.3480
061, 6.9840, 62.9783, 6.9840, 6.2518, 89.6976, 7.8079, 64.2430, 7.8079, 6.2896, 90.1296
062, 7.0139, 63.0540, 7.0139, 6.1519, 89.7430, 7.8318, 64.5735, 7.8318, 6.2638, 89.9879
063, 6.9589, 62.9406, 6.9589, 6.0824, 89.8503, 7.8265, 64.6210, 7.8265, 6.3730, 89.9810
064, 7.0028, 63.0554, 7.0028, 6.1071, 89.7130, 7.8731, 64.6737, 7.8731, 6.3753, 89.8635
065, 7.0050, 62.9912, 7.0050, 6.1143, 89.7791, 7.8686, 64.7273, 7.8686, 6.3723, 89.8673
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
8.0329, 64.4991, 8.0329, 6.2338, 90.0798
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.158, 0.260, 0.367, 0.453, 0.550, 0.624, 0.692, 0.749, 0.795, 0.833

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
8.0728, 64.3058, 8.0728, 6.3373, 90.4422
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.161, 0.260, 0.363, 0.454, 0.536, 0.614, 0.680, 0.736, 0.782, 0.823

