******************************************************************
records on AgeDB dataset under five-fold cross-validation protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
027, 10.5181, 51.3401, 10.5181, 6.7011, 92.4390, 10.1632, 50.8453, 10.1632, 6.5595, 92.4367
028, 10.4449, 51.2393, 10.4449, 6.6674, 92.4667, 9.9851, 50.3322, 9.9851, 6.2737, 92.8461
029, 10.3802, 51.1515, 10.3802, 6.6096, 92.5510, 10.0893, 49.7330, 10.0893, 6.4170, 93.0371
030, 10.3252, 51.0685, 10.3252, 6.6018, 92.5378, 10.0352, 50.4871, 10.0352, 6.2183, 92.7976
031, 9.5840, 50.0055, 9.5840, 6.0606, 93.0820, 9.5759, 49.8431, 9.5759, 6.0637, 92.9727
032, 9.3816, 49.7072, 9.3816, 5.9820, 93.1365, 9.3064, 49.8398, 9.3064, 5.9636, 93.1440
033, 9.1915, 49.4338, 9.1915, 5.8700, 93.2325, 9.3263, 49.7473, 9.3263, 5.9833, 93.1266
034, 9.0694, 49.2605, 9.0694, 5.7776, 93.3140, 9.2748, 49.5633, 9.2748, 5.8886, 93.2274
035, 9.0599, 49.2576, 9.0599, 5.7570, 93.3270, 9.3839, 49.4847, 9.3839, 5.9560, 93.1645
036, 9.0281, 49.2071, 9.0281, 5.7631, 93.3191, 9.2746, 49.4924, 9.2746, 5.9287, 93.2684
037, 8.8650, 48.9580, 8.8650, 5.6678, 93.4219, 9.3379, 49.6310, 9.3379, 5.9189, 93.1645
038, 8.9156, 49.0310, 8.9156, 5.6867, 93.3774, 9.2844, 49.4553, 9.2844, 5.9121, 93.1857
039, 8.8117, 48.8902, 8.8117, 5.5944, 93.4684, 9.2715, 49.1779, 9.2715, 5.8764, 93.2889
040, 8.9721, 49.1258, 8.9721, 5.7127, 93.3770, 9.3163, 49.5730, 9.3163, 5.9530, 93.2555
041, 8.7454, 48.7827, 8.7454, 5.5285, 93.5349, 9.2604, 49.4678, 9.2604, 5.9166, 93.1956
042, 8.7373, 48.7771, 8.7373, 5.5577, 93.5080, 9.2518, 49.3909, 9.2518, 5.9196, 93.1926
043, 8.6433, 48.6585, 8.6433, 5.5248, 93.5227, 9.2388, 49.5143, 9.2388, 5.8438, 93.2290
044, 8.6754, 48.7076, 8.6754, 5.5443, 93.5098, 9.3107, 49.5267, 9.3107, 5.8681, 93.1827
045, 8.6624, 48.6575, 8.6624, 5.5174, 93.5414, 9.1683, 49.5588, 9.1683, 5.7930, 93.2729
046, 8.5739, 48.5472, 8.5739, 5.4543, 93.6042, 9.2463, 49.6868, 9.2463, 5.9098, 93.1387
047, 8.6269, 48.6276, 8.6269, 5.4634, 93.5731, 9.2423, 49.6768, 9.2423, 5.8271, 93.2623
048, 8.6232, 48.6279, 8.6232, 5.5020, 93.5595, 9.2403, 49.3622, 9.2403, 5.8969, 93.2661
049, 8.5403, 48.4809, 8.5403, 5.4175, 93.6541, 9.2328, 49.7256, 9.2328, 5.8575, 93.2077
050, 8.5971, 48.6077, 8.5971, 5.4559, 93.6130, 9.2898, 49.5832, 9.2898, 5.9181, 93.2403
051, 8.5678, 48.5274, 8.5678, 5.4201, 93.6392, 9.1712, 49.3016, 9.1712, 5.8089, 93.3510
052, 8.3519, 48.2274, 8.3519, 5.3316, 93.7360, 9.1726, 49.6585, 9.1726, 5.7763, 93.2123
053, 8.3585, 48.2133, 8.3585, 5.3165, 93.7460, 9.2019, 49.1181, 9.2019, 5.7908, 93.4306
054, 8.2603, 48.1109, 8.2603, 5.2431, 93.8153, 9.1544, 49.3763, 9.1544, 5.7885, 93.3487
055, 8.3049, 48.1561, 8.3049, 5.2866, 93.7533, 9.2751, 49.1658, 9.2751, 5.8757, 93.2949
056, 8.3773, 48.2712, 8.3773, 5.3836, 93.6666, 9.1955, 48.9940, 9.1955, 5.7726, 93.4230
057, 8.3182, 48.1925, 8.3182, 5.2593, 93.7859, 9.2158, 49.2784, 9.2158, 5.7877, 93.3624
058, 8.4034, 48.3006, 8.4034, 5.3502, 93.7018, 9.1851, 49.6981, 9.1851, 5.8211, 93.1850
059, 8.2894, 48.1379, 8.2894, 5.2493, 93.7891, 9.1686, 49.3226, 9.1686, 5.7945, 93.3306
060, 8.3211, 48.1959, 8.3211, 5.2759, 93.7420, 9.2231, 49.2264, 9.2231, 5.8127, 93.3268
061, 8.2540, 48.0122, 8.2540, 5.2356, 93.8310, 9.1994, 49.2648, 9.1994, 5.7862, 93.3412
062, 8.3088, 48.1342, 8.3088, 5.3222, 93.7273, 9.1895, 49.5039, 9.1895, 5.7930, 93.2942
063, 8.2539, 48.0441, 8.2539, 5.2721, 93.7871, 9.2172, 49.7185, 9.2172, 5.8180, 93.2153
064, 8.3035, 48.1741, 8.3035, 5.2932, 93.7245, 9.2072, 49.2654, 9.2072, 5.8044, 93.3283
065, 8.2961, 48.1045, 8.2961, 5.3088, 93.7366, 9.2350, 49.4959, 9.2350, 5.8135, 93.1948
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
9.6289, 49.6492, 9.6289, 5.8693, 93.2936
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.180, 0.295, 0.398, 0.498, 0.581, 0.646, 0.706, 0.760, 0.803, 0.841

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
9.6209, 49.7509, 9.6209, 5.8881, 93.2906
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.183, 0.294, 0.396, 0.492, 0.577, 0.649, 0.704, 0.756, 0.801, 0.841

