******************************************************************
records on AgeDB dataset under five-fold cross-validation protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
045, 8.6450, 48.6452, 8.6450, 5.4906, 93.5935, 9.5665, 49.8672, 9.5665, 5.8878, 93.2737
046, 8.5404, 48.4900, 8.5404, 5.4319, 93.6301, 9.4987, 50.1160, 9.4987, 5.8817, 93.2206
047, 8.6087, 48.6153, 8.6087, 5.4868, 93.5855, 9.3639, 49.8362, 9.3639, 5.7642, 93.2798
048, 8.5059, 48.4436, 8.5059, 5.4606, 93.6252, 9.4103, 49.7611, 9.4103, 5.8044, 93.2767
049, 8.5456, 48.4967, 8.5456, 5.4271, 93.6666, 9.5729, 50.2687, 9.5729, 5.8855, 93.2441
050, 8.4790, 48.4366, 8.4790, 5.3932, 93.6867, 9.6188, 50.1467, 9.6188, 5.9636, 93.1827
051, 8.4809, 48.4105, 8.4809, 5.3740, 93.6971, 9.4181, 49.6518, 9.4181, 5.8324, 93.3624
052, 8.3450, 48.2143, 8.3450, 5.2855, 93.7730, 9.3933, 49.9581, 9.3933, 5.7650, 93.2707
053, 8.3195, 48.1815, 8.3195, 5.2962, 93.7874, 9.3826, 49.4982, 9.3826, 5.7870, 93.4177
054, 8.1591, 47.9513, 8.1591, 5.2013, 93.8634, 9.3418, 49.8438, 9.3418, 5.7885, 93.3192
055, 8.3272, 48.1822, 8.3272, 5.3133, 93.7511, 9.4924, 49.9334, 9.4924, 5.8446, 93.3063
056, 8.4049, 48.2960, 8.4049, 5.3724, 93.7127, 9.3337, 49.5171, 9.3337, 5.7293, 93.3889
057, 8.3223, 48.2076, 8.3223, 5.3108, 93.7616, 9.4180, 49.3752, 9.4180, 5.7695, 93.4958
058, 8.3552, 48.2413, 8.3552, 5.3299, 93.7369, 9.4495, 49.7831, 9.4495, 5.8180, 93.2995
059, 8.2591, 48.0917, 8.2591, 5.2280, 93.8535, 9.4504, 49.6224, 9.4504, 5.7900, 93.3601
060, 8.2607, 48.1021, 8.2607, 5.2413, 93.8183, 9.4824, 49.7596, 9.4824, 5.7968, 93.3298
061, 8.2120, 47.9877, 8.2120, 5.2190, 93.8456, 9.4259, 49.7287, 9.4259, 5.8393, 93.3139
062, 8.2185, 48.0306, 8.2185, 5.2340, 93.8293, 9.4123, 49.9606, 9.4123, 5.8438, 93.2616
063, 8.2725, 48.0729, 8.2725, 5.2611, 93.7980, 9.4457, 50.1053, 9.4457, 5.8211, 93.2108
064, 8.2938, 48.1328, 8.2938, 5.2860, 93.7668, 9.4306, 49.8486, 9.4306, 5.8150, 93.2691
065, 8.2950, 48.1496, 8.2950, 5.2887, 93.7775, 9.5446, 50.0912, 9.5446, 5.8446, 93.1789
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
9.3507, 49.7377, 9.3507, 5.7558, 93.3521
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.185, 0.303, 0.410, 0.499, 0.588, 0.654, 0.719, 0.770, 0.808, 0.849

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
9.4823, 49.5324, 9.4823, 5.7652, 93.4704
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.186, 0.298, 0.416, 0.501, 0.584, 0.655, 0.718, 0.769, 0.813, 0.850

