******************************************************************
records on AgeDB dataset under five-fold cross-validation protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
027, 14.7215, 27.7525, 14.7215, 6.7429, 92.7538, 14.4467, 27.5029, 14.4467, 6.7157, 92.8347
028, 14.5467, 27.5639, 14.5467, 6.6308, 92.8655, 13.8341, 26.6917, 13.8341, 6.2987, 93.1312
029, 14.4899, 27.4998, 14.4899, 6.6400, 92.8576, 13.8394, 26.5528, 13.8394, 6.3897, 93.1744
030, 14.3858, 27.3704, 14.3858, 6.5934, 92.9052, 13.9148, 26.6801, 13.9148, 6.2517, 93.1926
031, 13.3926, 26.2522, 13.3926, 6.0755, 93.4159, 13.4376, 26.2240, 13.4376, 6.1327, 93.3821
032, 12.9825, 25.7743, 12.9825, 5.8994, 93.6003, 13.3071, 26.2071, 13.3071, 6.0819, 93.4466
033, 12.8575, 25.6576, 12.8575, 5.8518, 93.6440, 13.2910, 26.0979, 13.2910, 6.0341, 93.4913
034, 12.7056, 25.4736, 12.7056, 5.7551, 93.7455, 13.1995, 26.0286, 13.1995, 6.0250, 93.5004
035, 12.5723, 25.3361, 12.5723, 5.6664, 93.8309, 13.3081, 26.0865, 13.3081, 6.0000, 93.5011
036, 12.6596, 25.4359, 12.6596, 5.7602, 93.7379, 13.3585, 26.2083, 13.3585, 6.0644, 93.4792
037, 12.4089, 25.1414, 12.4089, 5.6071, 93.8962, 13.3724, 26.1550, 13.3724, 5.9727, 93.5027
038, 12.4000, 25.1377, 12.4000, 5.6333, 93.8643, 13.3304, 26.1333, 13.3304, 6.0106, 93.5080
039, 12.3212, 25.0591, 12.3212, 5.5462, 93.9501, 13.4149, 26.0780, 13.4149, 6.0121, 93.4981
040, 12.4495, 25.1984, 12.4495, 5.6034, 93.8928, 13.4014, 26.2674, 13.4014, 6.0455, 93.4822
041, 12.1873, 24.8932, 12.1873, 5.4533, 94.0458, 13.4090, 26.0478, 13.4090, 6.0174, 93.4792
042, 12.1748, 24.8800, 12.1748, 5.4965, 93.9981, 13.3146, 26.0374, 13.3146, 6.0440, 93.5011
043, 12.0871, 24.7913, 12.0871, 5.4733, 94.0253, 13.5316, 26.4234, 13.5316, 6.0159, 93.5064
044, 12.1653, 24.8831, 12.1653, 5.5089, 93.9920, 13.5578, 26.5627, 13.5578, 6.0864, 93.4556
045, 12.1370, 24.8318, 12.1370, 5.4859, 94.0091, 13.3482, 26.2269, 13.3482, 6.0387, 93.4981
046, 12.0361, 24.7305, 12.0361, 5.4153, 94.0797, 13.3919, 26.2245, 13.3919, 6.0296, 93.5042
047, 12.0700, 24.7711, 12.0700, 5.4362, 94.0617, 13.4409, 26.4228, 13.4409, 6.0341, 93.5019
048, 11.9702, 24.6633, 11.9702, 5.4077, 94.0919, 13.3798, 26.1877, 13.3798, 5.9363, 93.5588
049, 11.9405, 24.6125, 11.9405, 5.3777, 94.1192, 13.3874, 26.2441, 13.3874, 5.9985, 93.5315
050, 11.8926, 24.5780, 11.8926, 5.3276, 94.1693, 13.4835, 26.3541, 13.4835, 6.0569, 93.5019
051, 11.9602, 24.6450, 11.9602, 5.3757, 94.1258, 13.3044, 26.1925, 13.3044, 5.9401, 93.5815
052, 11.6331, 24.2654, 11.6331, 5.2330, 94.2684, 13.3804, 26.3960, 13.3804, 5.9143, 93.5807
053, 11.6748, 24.2871, 11.6748, 5.2508, 94.2449, 13.3584, 25.9918, 13.3584, 5.9348, 93.5959
054, 11.5219, 24.1443, 11.5219, 5.1677, 94.3304, 13.2804, 26.1260, 13.2804, 5.9227, 93.6035
055, 11.5969, 24.2192, 11.5969, 5.2246, 94.2673, 13.4854, 26.1499, 13.4854, 5.9901, 93.5519
056, 11.6815, 24.3337, 11.6815, 5.2796, 94.2219, 13.3083, 25.9584, 13.3083, 5.8961, 93.6164
057, 11.6216, 24.2566, 11.6216, 5.2027, 94.2929, 13.3884, 26.0372, 13.3884, 5.9431, 93.5883
058, 11.7528, 24.4024, 11.7528, 5.2528, 94.2494, 13.3766, 26.2489, 13.3766, 5.9894, 93.5572
059, 11.5424, 24.1627, 11.5424, 5.1784, 94.3209, 13.4718, 26.2269, 13.4718, 5.9712, 93.5770
060, 11.5742, 24.1947, 11.5742, 5.1840, 94.3123, 13.4574, 26.2241, 13.4574, 5.9697, 93.5641
061, 11.5725, 24.1701, 11.5725, 5.2060, 94.3002, 13.3653, 26.1293, 13.3653, 5.9416, 93.5876
062, 11.6466, 24.2817, 11.6466, 5.2582, 94.2455, 13.3605, 26.3102, 13.3605, 5.9356, 93.5883
063, 11.4867, 24.0764, 11.4867, 5.1505, 94.3513, 13.3598, 26.3067, 13.3598, 5.9598, 93.5747
064, 11.5729, 24.2104, 11.5729, 5.1827, 94.3072, 13.4750, 26.3280, 13.4750, 5.9697, 93.5603
065, 11.4986, 24.1171, 11.4986, 5.1595, 94.3432, 13.4715, 26.1677, 13.4715, 5.9659, 93.5732
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
13.7327, 26.4339, 13.7327, 5.9178, 93.5845
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.175, 0.288, 0.388, 0.481, 0.568, 0.652, 0.711, 0.760, 0.801, 0.843

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
13.7327, 26.4339, 13.7327, 5.9178, 93.5845
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.175, 0.288, 0.388, 0.481, 0.568, 0.652, 0.711, 0.760, 0.801, 0.843

