******************************************************************
records on AgeDB dataset under five-fold cross-validation protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
033, 7.8613, 64.4826, 7.8613, 6.7380, 88.8945, 7.7378, 63.8949, 7.7378, 6.2610, 90.2564
034, 7.6955, 64.1789, 7.6955, 6.6345, 89.0361, 7.9484, 64.4367, 7.9484, 6.9469, 89.9492
035, 7.6091, 64.0545, 7.6091, 6.5718, 89.1381, 7.8421, 64.1478, 7.8421, 6.6457, 90.0402
036, 7.5627, 63.9628, 7.5627, 6.5556, 89.1377, 7.7601, 64.0876, 7.7601, 6.4234, 90.0744
037, 7.5524, 63.9351, 7.5524, 6.5343, 89.1912, 7.8738, 64.5189, 7.8738, 6.4120, 89.7951
038, 7.4841, 63.8219, 7.4841, 6.4798, 89.2516, 7.7887, 63.9367, 7.7887, 6.3171, 90.2193
039, 7.3756, 63.6642, 7.3756, 6.3928, 89.2663, 7.8149, 64.1119, 7.8149, 6.3877, 89.9901
040, 7.3933, 63.6565, 7.3933, 6.4037, 89.3612, 7.8713, 64.5589, 7.8713, 6.4970, 89.8513
041, 7.3623, 63.6390, 7.3623, 6.4283, 89.3446, 7.8801, 64.4067, 7.8801, 6.5000, 90.1062
042, 7.4433, 63.7631, 7.4433, 6.4421, 89.3386, 7.8289, 64.2393, 7.8289, 6.4833, 90.1199
043, 7.3036, 63.5250, 7.3036, 6.3761, 89.4019, 7.7264, 64.3028, 7.7264, 6.2618, 89.9393
044, 7.3375, 63.6025, 7.3375, 6.3190, 89.4663, 7.8469, 64.2758, 7.8469, 6.1995, 90.0524
045, 7.2497, 63.4383, 7.2497, 6.3022, 89.4522, 7.9016, 64.5522, 7.9016, 6.6669, 90.0341
046, 7.2594, 63.4536, 7.2594, 6.3082, 89.4837, 7.8069, 63.8781, 7.8069, 6.0561, 90.4325
047, 7.3170, 63.5481, 7.3170, 6.3283, 89.5077, 7.7968, 63.8521, 7.7968, 6.1525, 90.2959
048, 7.2639, 63.4600, 7.2639, 6.3078, 89.5198, 7.8434, 64.2896, 7.8434, 6.3369, 90.1904
049, 7.1122, 63.2098, 7.1122, 6.1821, 89.6460, 7.7526, 63.9976, 7.7526, 6.1062, 90.3042
050, 7.1244, 63.2215, 7.1244, 6.1769, 89.6649, 7.8005, 64.2768, 7.8005, 6.1601, 90.2117
051, 7.0756, 63.1127, 7.0756, 6.1144, 89.8110, 7.7947, 64.1440, 7.7947, 6.3498, 90.4112
052, 7.0803, 63.1402, 7.0803, 6.1618, 89.7258, 7.7388, 63.6140, 7.7388, 6.2071, 90.5971
053, 7.0653, 63.1198, 7.0653, 6.1361, 89.7352, 7.7498, 63.5247, 7.7498, 6.1745, 90.5402
054, 7.0661, 63.1302, 7.0661, 6.1150, 89.7120, 7.7201, 63.8637, 7.7201, 6.3414, 90.4469
055, 7.0415, 63.1062, 7.0415, 6.1498, 89.7484, 7.7130, 64.0166, 7.7130, 6.2420, 90.3687
056, 7.0780, 63.1351, 7.0780, 6.1840, 89.6965, 7.7572, 64.0958, 7.7572, 6.2375, 90.3680
057, 7.0055, 63.0347, 7.0055, 6.1798, 89.6834, 7.7369, 63.9819, 7.7369, 6.2762, 90.3467
058, 7.1009, 63.2076, 7.1009, 6.1977, 89.6307, 7.8769, 64.3267, 7.8769, 6.5341, 90.1859
059, 7.0588, 63.1219, 7.0588, 6.1231, 89.7203, 7.8169, 64.4022, 7.8169, 6.4294, 90.1335
060, 6.9646, 62.9280, 6.9646, 6.0798, 89.8447, 7.7391, 63.7284, 7.7391, 6.2671, 90.4310
061, 7.0245, 63.0277, 7.0245, 6.0919, 89.8151, 7.7893, 64.2616, 7.7893, 6.2929, 90.2883
062, 7.0186, 63.0926, 7.0186, 6.1409, 89.7035, 7.7401, 63.8352, 7.7401, 6.1639, 90.5205
063, 6.8745, 62.7364, 6.8745, 5.9924, 89.9510, 7.7699, 64.0877, 7.7699, 6.1677, 90.3134
064, 6.9531, 62.9203, 6.9531, 6.0602, 89.8322, 7.7259, 63.8005, 7.7259, 6.1601, 90.4803
065, 6.8969, 62.8364, 6.8969, 6.0249, 89.8871, 7.7309, 63.9324, 7.7309, 6.2276, 90.3285
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
8.0125, 64.2787, 8.0125, 6.0252, 90.2994
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.165, 0.283, 0.383, 0.472, 0.559, 0.640, 0.705, 0.758, 0.795, 0.835

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
7.8929, 63.9403, 7.8929, 6.1685, 90.5100
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.165, 0.272, 0.366, 0.468, 0.559, 0.632, 0.697, 0.751, 0.787, 0.830

