******************************************************************
records on MORPH2 dataset under S1-S2-S3 protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
064, 3.3649, 56.4276, 3.3649, 3.0740, 94.5016, 3.6550, 56.8550, 3.6550, 2.8128, 94.7670
065, 3.3173, 56.3271, 3.3173, 3.0810, 94.5640, 3.7041, 57.4172, 3.7041, 3.1223, 94.5485
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
3.7815, 57.0714, 3.7815, 2.9366, 94.7253
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.360, 0.537, 0.677, 0.779, 0.853, 0.904, 0.938, 0.960, 0.974, 0.983

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
4.2678, 56.4923, 4.2678, 3.1273, 95.0699
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.328, 0.510, 0.652, 0.760, 0.837, 0.890, 0.927, 0.951, 0.968, 0.979

