******************************************************************
records on MORPH2 dataset under S1-S2-S3 protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
022, 5.1183, 43.2133, 5.1183, 3.3196, 95.7610, 4.8898, 41.9307, 4.8898, 3.0649, 96.1173
023, 5.1253, 43.2190, 5.1253, 3.3493, 95.7017, 5.5837, 43.7530, 5.5837, 3.4760, 95.7524
024, 5.1771, 43.3052, 5.1771, 3.3519, 95.7196, 6.3228, 44.7451, 6.3228, 3.7084, 95.1861
025, 5.0876, 43.1700, 5.0876, 3.3149, 95.7491, 4.7072, 42.4667, 4.7072, 3.0405, 96.1772
026, 4.9911, 43.0408, 4.9911, 3.2402, 95.8195, 5.0674, 42.5090, 5.0674, 3.1806, 95.9102
027, 4.9356, 42.9531, 4.9356, 3.2044, 95.8603, 4.9395, 42.1900, 4.9395, 3.1675, 96.0993
028, 4.9973, 43.0455, 4.9973, 3.2430, 95.8189, 4.9646, 42.4435, 4.9646, 3.1232, 96.0575
029, 4.9734, 43.0158, 4.9734, 3.2411, 95.8233, 5.3511, 43.1301, 5.3511, 3.2681, 95.8845
030, 4.9756, 43.0172, 4.9756, 3.2327, 95.8491, 4.7866, 42.1117, 4.7866, 2.9595, 96.2570
031, 4.5576, 42.4231, 4.5576, 2.9672, 96.1533, 4.3854, 42.4103, 4.3854, 2.8137, 96.2000
032, 4.4254, 42.2431, 4.4254, 2.9065, 96.1753, 4.3758, 42.2276, 4.3758, 2.7799, 96.1924
033, 4.3277, 42.0893, 4.3277, 2.8344, 96.2334, 4.3461, 41.9597, 4.3461, 2.8081, 96.3036
034, 4.3409, 42.1136, 4.3409, 2.8307, 96.2217, 4.5033, 42.6267, 4.5033, 2.8006, 96.0717
035, 4.2895, 42.0372, 4.2895, 2.8094, 96.2487, 4.3636, 42.4511, 4.3636, 2.7799, 96.1781
036, 4.2453, 41.9679, 4.2453, 2.7540, 96.3154, 4.4529, 42.5912, 4.4529, 2.8119, 96.0841
037, 4.2238, 41.9433, 4.2238, 2.7577, 96.2991, 4.5664, 42.3090, 4.5664, 2.8523, 96.0898
038, 4.2505, 41.9633, 4.2505, 2.7527, 96.2956, 4.4196, 42.1054, 4.4196, 2.8024, 96.1924
039, 4.1464, 41.8321, 4.1464, 2.7164, 96.3536, 4.4144, 42.3752, 4.4144, 2.8090, 96.2010
040, 4.2717, 42.0038, 4.2717, 2.7972, 96.2555, 4.3871, 42.2540, 4.3871, 2.7836, 96.1819
041, 4.2140, 41.9313, 4.2140, 2.7438, 96.3053, 4.3773, 42.4762, 4.3773, 2.7949, 96.2342
042, 4.1147, 41.7788, 4.1147, 2.6906, 96.3566, 4.4321, 42.0481, 4.4321, 2.7780, 96.1981
043, 4.1218, 41.7824, 4.1218, 2.6963, 96.3529, 4.4812, 42.1997, 4.4812, 2.8137, 96.1439
044, 4.1302, 41.7989, 4.1302, 2.7117, 96.3354, 4.4947, 42.3152, 4.4947, 2.8213, 96.1762
045, 4.0813, 41.7136, 4.0813, 2.6567, 96.3865, 4.5008, 42.7405, 4.5008, 2.8053, 96.1088
046, 4.0986, 41.7584, 4.0986, 2.6907, 96.3598, 4.4523, 42.3308, 4.4523, 2.7836, 96.1363
047, 4.1327, 41.8031, 4.1327, 2.6806, 96.3633, 4.4184, 41.9834, 4.4184, 2.7432, 96.2789
048, 4.0760, 41.7166, 4.0760, 2.6657, 96.3835, 4.4288, 42.2692, 4.4288, 2.7977, 96.1449
049, 4.0449, 41.6743, 4.0449, 2.6171, 96.4194, 4.4747, 42.0916, 4.4747, 2.7959, 96.1791
050, 4.0470, 41.6740, 4.0470, 2.6442, 96.3934, 4.4841, 42.2253, 4.4841, 2.7526, 96.1648
051, 4.0243, 41.6268, 4.0243, 2.6356, 96.3965, 4.4229, 41.9556, 4.4229, 2.7676, 96.2513
052, 3.9729, 41.5954, 3.9729, 2.5996, 96.4387, 4.4117, 42.4220, 4.4117, 2.7723, 96.1762
053, 3.9340, 41.4800, 3.9340, 2.5779, 96.4664, 4.4212, 42.5278, 4.4212, 2.7874, 96.1040
054, 3.9914, 41.6133, 3.9914, 2.5950, 96.4588, 4.3918, 42.4056, 4.3918, 2.7620, 96.1905
055, 3.9654, 41.5649, 3.9654, 2.5880, 96.4533, 4.3896, 42.3767, 4.3896, 2.7799, 96.1791
056, 3.9945, 41.6209, 3.9945, 2.6116, 96.4400, 4.3981, 42.4186, 4.3981, 2.7676, 96.1515
057, 4.0127, 41.6250, 4.0127, 2.6205, 96.4173, 4.4761, 42.1893, 4.4761, 2.7930, 96.1743
058, 3.9650, 41.5564, 3.9650, 2.6278, 96.4194, 4.3835, 42.2450, 4.3835, 2.7592, 96.1924
059, 3.9809, 41.5798, 3.9809, 2.6014, 96.4465, 4.5215, 42.1735, 4.5215, 2.7836, 96.1126
060, 4.0239, 41.6383, 4.0239, 2.6279, 96.4163, 4.4184, 42.4075, 4.4184, 2.7526, 96.1914
061, 3.9519, 41.5677, 3.9519, 2.5801, 96.4511, 4.4686, 42.5034, 4.4686, 2.7695, 96.0850
062, 3.9441, 41.5434, 3.9441, 2.5797, 96.4739, 4.3684, 42.1055, 4.3684, 2.7479, 96.2342
063, 3.9914, 41.6140, 3.9914, 2.5971, 96.4405, 4.4057, 42.5120, 4.4057, 2.7893, 96.1278
064, 4.0305, 41.6656, 4.0305, 2.6283, 96.4083, 4.5106, 42.2190, 4.5106, 2.7959, 96.1078
065, 3.9428, 41.5248, 3.9428, 2.5995, 96.4527, 4.4711, 42.5248, 4.4711, 2.7695, 96.1306
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
4.4758, 42.0319, 4.4758, 2.8228, 96.2199
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.360, 0.550, 0.693, 0.799, 0.866, 0.916, 0.948, 0.968, 0.980, 0.987

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
4.4194, 41.9950, 4.4194, 2.8575, 96.2515
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.362, 0.547, 0.690, 0.791, 0.861, 0.912, 0.944, 0.965, 0.978, 0.986

