******************************************************************
records on AgeDB dataset under 80%-20% protocol
******************************************************************


epoch, train_total_loss, train_cross_entropy_loss, train_kl_loss, train_argmax_MAE, train_accuracy, valid_total_loss, valid_cross_entropy_loss, valid_kl_loss, valid_argmax_MAE, valid_accuracy
040, 10.4399, 36.2349, 10.4399, 5.6507, 93.8435, 11.3371, 37.3734, 11.3371, 5.9363, 93.5648
041, 10.2987, 36.0079, 10.2987, 5.5399, 93.9550, 11.3272, 37.1334, 11.3272, 5.8969, 93.6042
042, 10.2070, 35.9156, 10.2070, 5.5098, 93.9801, 11.2097, 37.2045, 11.2097, 5.9181, 93.6027
043, 10.1830, 35.8622, 10.1830, 5.4498, 94.0392, 11.3253, 37.3827, 11.3253, 5.8741, 93.6331
044, 10.1967, 35.9089, 10.1967, 5.5061, 93.9905, 11.3484, 37.2906, 11.3484, 5.9158, 93.5595
045, 10.1503, 35.8310, 10.1503, 5.4948, 94.0031, 11.3307, 37.2218, 11.3307, 5.9174, 93.5898
046, 10.0012, 35.6346, 10.0012, 5.3687, 94.1253, 11.4565, 37.3977, 11.4565, 5.9219, 93.5944
047, 9.9907, 35.6277, 9.9907, 5.3477, 94.1459, 11.3802, 37.3279, 11.3802, 5.8613, 93.6376
048, 10.0344, 35.6848, 10.0344, 5.4148, 94.0875, 11.5072, 37.4146, 11.5072, 5.9113, 93.5762
049, 9.9334, 35.5341, 9.9334, 5.3352, 94.1552, 11.4326, 37.3605, 11.4326, 5.8643, 93.6149
050, 10.0306, 35.7128, 10.0306, 5.3699, 94.1226, 11.6295, 37.7879, 11.6295, 5.9879, 93.5444
051, 9.9578, 35.5664, 9.9578, 5.3416, 94.1588, 11.3521, 37.2103, 11.3521, 5.8415, 93.6528
052, 9.7480, 35.3164, 9.7480, 5.2321, 94.2625, 11.4959, 37.5496, 11.4959, 5.8453, 93.6293
053, 9.7327, 35.2754, 9.7327, 5.2366, 94.2525, 11.3788, 37.1421, 11.3788, 5.8597, 93.6399
054, 9.6364, 35.1562, 9.6364, 5.1808, 94.3114, 11.4170, 37.1479, 11.4170, 5.8423, 93.6429
055, 9.7113, 35.2547, 9.7113, 5.2244, 94.2648, 11.4667, 37.3736, 11.4667, 5.8613, 93.6118
056, 9.7507, 35.3575, 9.7507, 5.2642, 94.2320, 11.3552, 37.3933, 11.3552, 5.8688, 93.6353
057, 9.7153, 35.2661, 9.7153, 5.2246, 94.2682, 11.4555, 37.4370, 11.4555, 5.8575, 93.6550
058, 9.7647, 35.3452, 9.7647, 5.2444, 94.2445, 11.4336, 37.5774, 11.4336, 5.8469, 93.6338
059, 9.6628, 35.2048, 9.6628, 5.1754, 94.3185, 11.4304, 37.2014, 11.4304, 5.8522, 93.6528
060, 9.6372, 35.1958, 9.6372, 5.2034, 94.2874, 11.3989, 37.5600, 11.3989, 5.8749, 93.6331
061, 9.6055, 35.0549, 9.6055, 5.1642, 94.3382, 11.3851, 37.2434, 11.3851, 5.8886, 93.6315
062, 9.7286, 35.2918, 9.7286, 5.2321, 94.2648, 11.4228, 37.1292, 11.4228, 5.8597, 93.6399
063, 9.5729, 35.0403, 9.5729, 5.1332, 94.3598, 11.3904, 37.3041, 11.3904, 5.8552, 93.6513
064, 9.6840, 35.2240, 9.6840, 5.1816, 94.3128, 11.4369, 37.4589, 11.4369, 5.8840, 93.6285
065, 9.5720, 35.0705, 9.5720, 5.1414, 94.3536, 11.4080, 37.3631, 11.4080, 5.8484, 93.6497
test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
11.2029, 37.0130, 11.2029, 5.7810, 93.6918
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.178, 0.289, 0.399, 0.497, 0.585, 0.658, 0.723, 0.772, 0.813, 0.850

test_total_loss, test_cross_entropy_loss, test_kl_loss, test_argmax_MAE, test_accuracy:
11.2950, 37.2331, 11.2950, 5.7980, 93.6958
CS_1, CS_2, CS_3, CS_4, CS_5, CS_6, CS_7, CS_8, CS_9, CS_10:
0.177, 0.290, 0.398, 0.498, 0.589, 0.661, 0.720, 0.768, 0.813, 0.849

